phenotype	phenotypeInheritance	phenotypeMimNumber	chromosome	gene	geneMimNumber	comments
NA	NA	NA	8	ESRP1,RMB35A	612959	NA
NA	NA	NA	8	DPY19L4	613895	NA
NA	NA	NA	8	INTS8	611351	NA
NA	NA	NA	8	CCNE2	603775	NA
Leigh syndrome due to mitochondrial complex I deficiency	Autosomal recessive; Mitochondrial	256000	8	NDUFAF6	612392	NA
NA	NA	NA	8	TP53DINP1,TP53INP1	606185	NA
NA	NA	NA	8	EAPF,PLEKHF2	615208	NA
Retinitis pigmentosa 64	Autosomal recessive	614500	8	C8orf37	614477	NA
Cone-rod dystrophy 16	Autosomal recessive	614500	8	C8orf37	614477	NA
Microphthalmia with coloboma 6, digenic	None	613703	8	MCOP4,LCA17,GDF6,MCOPCB6	601147	NA
Leber congenital amaurosis 17	Autosomal recessive	615360	8	MCOP4,LCA17,GDF6,MCOPCB6	601147	NA
Klippel-Feil syndrome 1, autosomal dominant	Autosomal dominant	118100	8	MCOP4,LCA17,GDF6,MCOPCB6	601147	NA
Microphthalmia, isolated 4	None	613094	8	MCOP4,LCA17,GDF6,MCOPCB6	601147	NA
Mitochondrial complex III deficiency, nuclear type 3	Autosomal recessive	615158	8	QPC,MC3DN3,UQCRB	191330	NA
Lenz-Majewski hyperostotic dwarfism	Autosomal dominant	151050	8	PTDSS1,LMHD	612792	NA
NA	NA	NA	8	SDC2	142460	NA
NA	NA	NA	8	TSPYL5	614721	NA
NA	NA	NA	8	AEG1,MTDH	610323	NA
NA	NA	NA	8	LAPTM4B	613296	pseudogenes on 1q, 3q,3p, 4q, and 7q33-q35
NA	NA	NA	8	MATN2	602108	NA
NA	NA	NA	8	RPL30	180467	NA
NA	NA	NA	8	HRSP12,BPIFA2	602487	NA
NA	NA	NA	8	BVES	602486	NA
NA	NA	NA	8	STK3,STK24	605030	NA
NA	NA	NA	8	KCNS2	602906	NA
NA	NA	NA	8	OSR2	611297	NA
Cohen syndrome	Autosomal recessive	216550	8	KIAA0532,VPS13B	607817	NA
NA	NA	NA	8	COX6C	124090	pseudogene on 16p12
NA	NA	NA	8	RGS22	615650	NA
NA	NA	NA	8	ERP1,FBX43,EMI2,FBXO43	609110	NA
NA	NA	NA	8	RPB12,POLR2K	606033	NA
Ciliary dyskinesia, primary, 28	Autosomal recessive	615505	8	SPAG8,SPAG1	603395	NA
Klippel-Trenaunay-Weber syndrome	Isolated cases	149000	8	KTS,KTWS	149000	translocation with 14q13
Miyoshi muscular dystrophy 2	None	613318	8	MMD2	613318	max lod at D10S2325
NA	NA	NA	8	PABPC1,PABP	604679	NA
NA	NA	NA	8	YWHAZ	601288	pseudogene on 2p25
Ectodermal dysplasia/short stature syndrome	Autosomal recessive	616029	8	ECTDS,GRHL2	608576	NA
Deafness, autosomal dominant 28	Autosomal dominant	608641	8	ECTDS,GRHL2	608576	NA
NA	NA	NA	8	NCALD	606722	NA
Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5	Autosomal dominant	613077	8	MTDPS8A,MTDPS8B,PEOA5,RRM2B,P53R2	604712	NA
Mitochondrial DNA depletion syndrome 8B (MNGIE type)	Autosomal recessive	612075	8	MTDPS8A,MTDPS8B,PEOA5,RRM2B,P53R2	604712	NA
Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy)	Autosomal recessive	612075	8	MTDPS8A,MTDPS8B,PEOA5,RRM2B,P53R2	604712	NA
NA	NA	NA	8	UBR5	608413	NA
NA	NA	NA	8	ODF1	182878	NA
NA	NA	NA	8	KLF10	601878	NA
NA	NA	NA	8	AZIN1	607909	NA
NA	NA	NA	8	ATP6V1C1	603097	NA
NA	NA	NA	8	BAALC	606602	NA
Nail disorder, nonsyndromic congenital, 10, (claw-shaped nails)	Autosomal recessive	614157	8	NDNC10,FZD6	603409	NA
Barrett esophagus/esophageal adenocarcinoma	None	614266	8	CTHRC1	610635	NA
NA	NA	NA	8	MFT,SLC25A32	610815	NA
NA	NA	NA	8	DCAF13	616196	NA
NA	NA	NA	8	RIMS2	606630	NA
NA	NA	NA	8	DCSTAMP	605933	NA
Dihydropyrimidinuria	Autosomal recessive	222748	8	DPYS,DHP	613326	NA
Colorectal cancer, susceptibility to, 6	None	612231	8	CRCS6	612231	associated with rs16892766
Glaucoma 1D, primary open angle	None	602429	8	GLC1D	602429	NA
High density lipoprotein cholesterol level QTL 2	None	607053	8	HDLCQ2	607053	NA
Hashimoto thyroiditis	Autosomal dominant	140300	8	HT	140300	?chr.12
Lean body mass QTL 1	None	612729	8	LBMQTL1	612729	associated with rs16892496 and rs7832552
Mungan syndrome	Autosomal recessive	611376	8	MGS	611376	between D8S1830 and D8S1799
Moyamoya disease 3	None	608796	8	MYMY3	608796	max lod at D8S546
Tetralogy of Fallot	Autosomal dominant	187500	8	ZFPM2,DIH3,SRXY9	603693	NA
Diaphragmatic hernia 3	None	610187	8	ZFPM2,DIH3,SRXY9	603693	NA
46XY sex reversal 9	Autosomal dominant	616067	8	ZFPM2,DIH3,SRXY9	603693	NA
NA	NA	NA	8	OXR1	605609	?pseudogene on chr.15
NA	NA	NA	8	ABRA	609747	NA
NA	NA	NA	8	ANGPT1,TM7SF2	601667	NA
NA	NA	NA	8	RSPO2,CRISTIN2	610575	NA
NA	NA	NA	8	EIF3E	602210	NA
NA	NA	NA	8	EMC2	607722	NA
NA	NA	NA	8	TMEM74	613935	NA
Thyrotropin-releasing hormone resistance, generalized	None	NA	8	TRHR	188545	NA
NA	NA	NA	8	NUDCD1	606109	NA
NA	NA	NA	8	PKHD1L1	607843	NA
NA	NA	NA	8	EBAG9	605772	NA
NA	NA	NA	8	SYBU	611568	NA
NA	NA	NA	8	KCNV1,KV8.1	608164	NA
NA	NA	NA	8	CSMD3,KIAA1894	608399	NA
Trichorhinophalangeal syndrome, type III	Autosomal dominant	190351	8	TRPS1	604386	NA
Trichorhinophalangeal syndrome, type I	Autosomal dominant	190350	8	TRPS1	604386	NA
NA	NA	NA	8	EIF3H	603912	NA
Bone mineral density QTL 10	None	612113	8	BMND10	612113	associated with rs6469804 and rs6993813
Bone size quantitative trait locus 3	None	610649	8	BSZQTL3	610649	NA
Colorectal cancer, susceptibility to, 2	None	611469	8	CRCS2	611469	associated with rs7014346
Epilepsy, childhood absence, 1	Autosomal dominant	600131	8	ECA1	600131	NA
Epilepsy, idiopathic generalized, susceptibility to, 1	Autosomal dominant	600669	8	EIG1	600669	?same as EBN2
Epilepsy, myoclonic, familial adult, 1	Autosomal dominant	601068	8	MEBA,FCMTE1	601068	NA
Prostate cancer, hereditary, 10	None	611100	8	HPC10	611100	strongest assoc. with rs1447295
NA	NA	NA	8	HPV18I1	167959	NA
?Tibial hemimelia	Autosomal recessive	275220	8	THM	275220	NA
Trichorhinophalangeal syndrome, type II	Autosomal dominant	150230	8	TRPS2,EXT1	150230	contiguous gene syndrome involving TRPS1 and EXT1
Cornelia de Lange syndrome 4	Autosomal dominant	614701	8	CDLS4,NXP1,RAD21	606462	NA
Diabetes mellitus, noninsulin-dependent, susceptibility to	Autosomal dominant	125853	8	SLC30A10,SLC30A8	611145	NA
NA	NA	NA	8	MED30	610237	NA
Exostoses, multiple, type 1	Autosomal dominant	133700	8	EXT1	608177	distal to TRPS1
Chondrosarcoma	Autosomal recessive	215300	8	EXT1	608177	distal to TRPS1
Paget disease of bone 5, juvenile-onset	Autosomal recessive	239000	8	BTF3P11,PDB5,TNFRSF11B	602643	NA
NA	NA	NA	8	CLL1,COLEC10	607620	NA
NA	NA	NA	8	PLXNA1	164958	proximal to MYC
NA	NA	NA	8	ENPP2	601060	NA
Mental retardation, autosomal recessive 40	Autosomal recessive	615599	8	MRT40,TAF2	604912	NA
NA	NA	NA	8	DSCC1	613203	NA
NA	NA	NA	8	DEPTOR	612974	NA
NA	NA	NA	8	COL14A1	120324	NA
NA	NA	NA	8	MRPL13	610200	NA
NA	NA	NA	8	MTBP	605927	NA
NA	NA	NA	8	SNTB1	600026	NA
Age-related hearing impairment 1	None	612448	8	ARHI1	612448	between rs3765212 and rs4601326
Keratoderma, palmoplantar, punctate type IB	Autosomal dominant	614936	8	PPKP1B	614936	between D8S1804 and D8S1720
NA	NA	NA	8	HAS2	601636	NA
NA	NA	NA	8	HAS2-AS1,HAS2AS1	614353	NA
NA	NA	NA	8	DERL1	608813	NA
NA	NA	NA	8	ZHX1	604764	NA
NA	NA	NA	8	ANCCA,ATAD2	611941	NA
NA	NA	NA	8	FLJ32424,FBXO32,MAFBX	606604	NA
NA	NA	NA	8	ANXA13,ISA	602573	NA
NA	NA	NA	8	TMEM65	616609	NA
NA	NA	NA	8	TRMT12,TRM12	611244	NA
Renal cell carcinoma	None	144700	8	RNF139	603046	NA
?Mitochondrial complex I deficiency	Autosomal recessive; Mitochondrial; X-linked dominant	252010	8	NDUFB9	601445	mutation identified in 1 family
NA	NA	NA	8	MTSS1	608486	NA
NA	NA	NA	8	SQLE	602019	NA
Spastic paraplegia 8, autosomal dominant	Autosomal dominant	603563	8	RTSC1,KIAA0196	610657	NA
Ritscher-Schinzel syndrome 1	Autosomal recessive	220210	8	RTSC1,KIAA0196	610657	NA
NA	NA	NA	8	TAS2R14,SKIP1,TRIB1	609461	NA
Glioma susceptibility 7	None	613032	8	GLM7	613032	associated with rs55705857
NA	NA	NA	8	FAM84B	609483	NA
NA	NA	NA	8	PCAT1	616043	NA
NA	NA	NA	8	PRNCR1	615452	NA
NA	NA	NA	8	POU5F1B,OCT4PG1	615739	NA
Burkitt lymphoma	Isolated cases	113970	8	MYC	190080	cen-5'-3'-ter
NA	NA	NA	8	PVT1	165140	NA
NA	NA	NA	8	FAM103A1,CCD26	613040	NA
NA	NA	NA	8	GSDMC	608384	NA
NA	NA	NA	8	ASAP1	605953	NA
NA	NA	NA	8	ADCY8	103070	NA
NA	NA	NA	8	EFR3A	611798	NA
NA	NA	NA	8	HHLA1,OC90	601658	PLA2L = fusion between HHLA1 and OC90
NA	NA	NA	8	HHLA1	604109	NA
Seizures, benign neonatal, type 2	Autosomal dominant	121201	8	BFNC2,KCNQ3	602232	NA
Ciliary dyskinesia, primary, 19	Autosomal recessive	614935	8	LRRC6	614930	NA
Autoimmune thyroid disease, susceptibility to, 3	None	608175	8	TG,TDH3	188450	distal to MYC
Thyroid dyshormonogenesis 3	Autosomal recessive	274700	8	TG,TDH3	188450	distal to MYC
NA	NA	NA	8	SEPSECS	601099	in intron of TG
NA	NA	NA	8	WISP1	603398	NA
Charcot-Marie-Tooth disease, type 4D	Autosomal recessive	601455	8	NDRG1,CMT4D,HMSNL	605262	NA
Autoimmune thyroid disease, susceptibility to, 3	None	608175	8	TG,ZFAT	610931	NA
NA	NA	NA	8	TSTAR,ETOILE,KHDRBS3	610421	NA
NA	NA	NA	8	COL22A1	610026	NA
Orofacial cleft 12	None	612858	8	OFC12	612858	associated with rs987525
Birk-Barel mental retardation dysmorphism syndrome	None	612292	8	KCNK9	605874	NA
Mental retardation, autosomal recessive 13	Autosomal recessive	613192	8	TRAPPC9	611966	NA
NA	NA	NA	8	CHRAC1,CHARC1,CHARC15	607268	NA
NA	NA	NA	8	AGO2	606229	NA
NA	NA	NA	8	PTK2	600758	NA
NA	NA	NA	8	GPR20	601908	NA
NA	NA	NA	8	PTP4A3	606449	NA
NA	NA	NA	8	BAI1	602682	NA
NA	NA	NA	8	ARC,NOL3	612461	NA
NA	NA	NA	8	JRK	603210	NA
NA	NA	NA	8	PSCA	602470	NA
NA	NA	NA	8	LY6K	615093	NA
Meleda disease	Autosomal recessive	248300	8	SLURP1	606119	NA
NA	NA	NA	8	LYNX1	606110	NA
NA	NA	NA	8	LY6D	606204	?pseudogene ono 15q22
NA	NA	NA	8	GML	602370	NA
Adrenal hyperplasia, congenital, due to 11-beta-hydroxylase deficiency	Autosomal recessive	202010	8	CYP11B1	610613	chimeric CYP11B1/CYP11B2 gene = anti-Lepore-like
Aldosteronism, glucocorticoid-remediable	Autosomal dominant	103900	8	CYP11B1	610613	chimeric CYP11B1/CYP11B2 gene = anti-Lepore-like
Hypoaldosteronism, congenital, due to CMO II deficiency	Autosomal recessive	610600	8	CYP11B2	124080	NA
Hypoaldosteronism, congenital, due to CMO I deficiency	Autosomal recessive	203400	8	CYP11B2	124080	NA
Aldosterone to renin ratio raised	None	NA	8	CYP11B2	124080	NA
Low renin hypertension, susceptibility to	None	NA	8	CYP11B2	124080	NA
NA	NA	NA	8	LY6E,ATXN2,RIGE	601384	NA
NA	NA	NA	8	LY6H	603625	NA
Hyperlipoproteinemia, type 1D	Autosomal recessive	615947	8	HYPL1D,GPIHBP1	612757	NA
NA	NA	NA	8	GLI4	165280	NA
NA	NA	NA	8	TOP1MT	606387	NA
NA	NA	NA	8	RHPN1	601031	NA
NA	NA	NA	8	RIPE3B1,KLRG1	610303	NA
NA	NA	NA	8	NAPRT	611552	NA
NA	NA	NA	8	EEF1D,EF1D	130592	NA
NA	NA	NA	8	PYCR3,PYCRL	616408	NA
NA	NA	NA	8	TSTA3	137020	NA
Amelogenesis imperfecta, type III	Autosomal dominant	130900	8	FAM83H,AI3	611927	NA
NA	NA	NA	8	SCRIB	607733	NA
Verheij syndrome	Autosomal dominant	615583	8	VRJS,PUF60,FARP2	604819	NA
NA	NA	NA	8	NRBP2	615563	NA
NA	NA	NA	8	EPPK1	607553	NA
Epidermolysis bullosa simplex, Ogna type	Autosomal dominant	131950	8	EBSPA,LGMD2Q,EBSMD,PLEC,EBSND,EBSOG	601282	mutation identified in 1 EBSND family
Epidermolysis bullosa simplex with pyloric atresia	Autosomal recessive	612138	8	EBSPA,LGMD2Q,EBSMD,PLEC,EBSND,EBSOG	601282	mutation identified in 1 EBSND family
Epidermolysis bullosa simplex with muscular dystrophy	Autosomal recessive	226670	8	EBSPA,LGMD2Q,EBSMD,PLEC,EBSND,EBSOG	601282	mutation identified in 1 EBSND family
?Epidermolysis bullosa simplex with nail dystrophy	Autosomal recessive	616487	8	EBSPA,LGMD2Q,EBSMD,PLEC,EBSND,EBSOG	601282	mutation identified in 1 EBSND family
Muscular dystrophy, limb-girdle, type 2Q	Autosomal recessive	613723	8	EBSPA,LGMD2Q,EBSMD,PLEC,EBSND,EBSOG	601282	mutation identified in 1 EBSND family
NA	NA	NA	8	MIR661	613716	NA
NA	NA	NA	8	GRINA	138251	NA
NA	NA	NA	8	SPATC1	610874	NA
5-oxoprolinase deficiency	Autosomal recessive	260005	8	OPLAHD,OPLAH	614243	NA
NA	NA	NA	8	EXOSC4	606491	NA
NA	NA	NA	8	GPAA1	603048	NA
Mitochondrial complex III deficiency, nuclear type 6	Autosomal recessive	615453	8	CYC1,MC3DN6	123980	NA
NA	NA	NA	8	SHARPIN	611885	NA
NA	NA	NA	8	MAF1	610210	NA
NA	NA	NA	8	BOP1	610596	NA
NA	NA	NA	8	SCX	609067	NA
NA	NA	NA	8	HSF1	140580	NA
?Diarrhea 7	Autosomal recessive	615863	8	DGAT1,DIAR7	604900	mutation identified in 1 DIAR7 family
NA	NA	NA	8	SCRT1	605858	NA
NA	NA	NA	8	FBL6A,FBXL6	609076	NA
Brown-Vialetto-Van Laere syndrome 2	Autosomal recessive	614707	8	F2R,SLC52A2,BVVLS2	607882	NA
Acrodermatitis enteropathica	Autosomal recessive	201100	8	SLC39A4	607059	NA
NA	NA	NA	8	VPS28	611952	NA
NA	NA	NA	8	TONSL	604546	NA
NA	NA	NA	8	CYHR1	616635	NA
NA	NA	NA	8	FOXH1	603621	NA
NA	NA	NA	8	GPT,DPAGT1,MAATS1	138200	NA
Rothmund-Thomson syndrome	Autosomal recessive	268400	8	RECQL4,RECQ4,CREBBP	603780	NA
RAPADILINO syndrome	Autosomal recessive	266280	8	RECQL4,RECQ4,CREBBP	603780	NA
Baller-Gerold syndrome	Autosomal recessive	218600	8	RECQL4,RECQ4,CREBBP	603780	NA
NA	NA	NA	8	ARHGAP39,VILSE	615880	NA
NA	NA	NA	8	ZNF34	194526	NA
NA	NA	NA	8	RPL8	604177	NA
NA	NA	NA	8	ZNF7	194531	NA
NA	NA	NA	8	HCARG,COMMD5	608216	NA
NA	NA	NA	8	ZNF16	601262	NA
Autoimmune disease, susceptibility to, 3	None	608392	8	AIS3,VAMAS4	608392	NA
NA	NA	NA	8	IFNB3	147860	previously assigned to 2p23-qter
NA	NA	NA	8	ZNF1	194490	NA
Chromosome 9p deletion syndrome	Autosomal dominant	158170	9	DEL9p,C9DELp	158170	NA
46XY sex reversal 4	None	154230	9	C9DELp24.3,DEL9p24.3,SRXY4	154230	NA
High density lipoprotein cholesterol level QTL 1	None	606613	9	HDLCQ1	606613	NA
Malignant mesothelioma, susceptibility to	None	156240	9	MMS	156240	NA
Mental retardation, autosomal dominant 2	None	614113	9	MRD2	614113	2 patients reported with genomic deletion or rearrangement including disruption of DOCK8
Restless legs syndrome 3	None	610438	9	RLS3	610438	associated with rs4626664 and rs1975197
NA	NA	NA	9	WASH,WASH1	613632	pseudogenes on 1p, 15q, 16p, Xq/Yq
NA	NA	NA	9	FOXD4	601092	NA
NA	NA	NA	9	CBWD1	611078	NA
Hyper-IgE recurrent infection syndrome, autosomal recessive	Autosomal recessive	243700	9	DOCK8	611432	NA
Cerebral palsy, spastic quadriplegic, 2	None	612900	9	CPSQ2,KANK1	607704	NA
NA	NA	NA	9	DMRT1	602424	NA
NA	NA	NA	9	DMRT3	614754	NA
NA	NA	NA	9	DMRT2	604935	NA
Nicolaides-Baraitser syndrome	Autosomal dominant	601358	9	SMARCA2,NCBRS	600014	NA
Cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1	Autosomal recessive	224050	9	VLDLR,CAMRQ1	192977	NA
Retinal cone dystrophy 3B	Autosomal recessive	610356	9	RCD3B,KV11.1,KCNV2	607604	NA
NA	NA	NA	9	KIAA0020,HLA-HA8	609960	NA
NA	NA	NA	9	RFX3	601337	NA
Diabetes mellitus, neonatal, with congenital hypothyroidism	None	610199	9	GLIS3	610192	NA
Dicarboxylic aminoaciduria	Autosomal recessive	222730	9	DCBXA,SLC1A1,SCZD18	133550	mutation identified in 1 SCZD18 family
?Schizophrenia susceptibility 18	None	615232	9	DCBXA,SLC1A1,SCZD18	133550	mutation identified in 1 SCZD18 family
Corneal dystrophy, Fuchs endothelial, 7	None	613271	9	FECD7,FCD4	613271	max lod at D9S256
NA	NA	NA	9	PPAPDC2	611666	NA
NA	NA	NA	9	CDC37L1	610346	NA
NA	NA	NA	9	AK3,AK4	609290	NA
NA	NA	NA	9	RCL1	611405	NA
NA	NA	NA	9	MIR101-2	612512	another locus, MIRN101-1, on 1p31
Myelofibrosis, somatic	None	254450	9	JAK2,THCYT3	147796	NA
Leukemia, acute myeloid, somatic	None	601626	9	JAK2,THCYT3	147796	NA
Erythrocytosis, somatic	None	133100	9	JAK2,THCYT3	147796	NA
Budd-Chiari syndrome, somatic	None	600800	9	JAK2,THCYT3	147796	NA
Thrombocythemia 3	Autosomal dominant; Somatic mutation	614521	9	JAK2,THCYT3	147796	NA
Polycythemia vera, somatic	None	263300	9	JAK2,THCYT3	147796	NA
NA	NA	NA	9	INSL6	606414	NA
NA	NA	NA	9	INSL4	600910	NA
NA	NA	NA	9	RLN2	179740	NA
NA	NA	NA	9	RLN1	179730	NA
NA	NA	NA	9	CD274	605402	NA
NA	NA	NA	9	PDCD1LG2,PDCD1L2	605723	NA
NA	NA	NA	9	CIP150,RIC1	610354	NA
NA	NA	NA	9	ERMP1	611156	NA
NA	NA	NA	9	MLANA	605513	NA
NA	NA	NA	9	NFEHEV,IL33	608678	NA
NA	NA	NA	9	IL17B,UHRF2	615211	NA
Glycine encephalopathy	Autosomal recessive	605899	9	GLDC,GCE,HYGN1,AMT	238300	NA
NA	NA	NA	9	KDM4C	605469	NA
NA	NA	NA	9	PTPRD	601598	NA
Deafness, autosomal recessive 83	Autosomal recessive	613685	9	DFNB83	613685	between rs4742645 and rs1471364
Friedreich ataxia 2	Autosomal recessive	601992	9	FRDA2	601992	NA
Mental retardation, autosomal recessive 16	None	614208	9	MRT16	614208	between rs10738277 and rs12376565
Skin/hair/eye pigmentation 11, blue/nonblue eyes	None	612271	9	SHEP11	612271	associated with rs1408799
Skin/hair/eye pigmentation, variation in, 11 (Melanesian blond hair)	None	612271	9	TYRP1,SHEP11	115501	NA
Albinism, oculocutaneous, type III	Autosomal recessive	203290	9	TYRP1,SHEP11	115501	NA
NA	NA	NA	9	LURAP1L,LRAP35B	616130	NA
Hydrocephalus, nonsyndromic, autosomal recessive 2	Autosomal recessive	615219	9	MPDZ,HYC2,LNX1	603785	NA
NA	NA	NA	9	NFIB	600728	NA
Deafness, autosomal dominant 47	Autosomal dominant	608652	9	DFNA47,DFNB83	608652	between D9S268 and D9S942; possibly allelic to DFNB83
Diaphyseal medullary stenosis with malignant fibrous histiocytoma	Autosomal dominant	112250	9	BDMF,DMSMFH	112250	NA
Leukemia, acute lymphoblastic	Autosomal recessive	247640	9	LALL	247640	NA
NA	NA	NA	9	ZDHHC21,DHHC21	614605	NA
NA	NA	NA	9	C3CER1	603777	NA
Trigonocephaly 2	Autosomal dominant	614485	9	MOTA,FREM1,TRIGNO2,BNAR	608944	NA
Manitoba oculotrichoanal syndrome	Autosomal recessive	248450	9	MOTA,FREM1,TRIGNO2,BNAR	608944	NA
Bifid nose with or without anorectal and renal anomalies	None	608980	9	MOTA,FREM1,TRIGNO2,BNAR	608944	NA
NA	NA	NA	9	TTC39B	613574	NA
NA	NA	NA	9	SNAPC3	602348	NA
NA	NA	NA	9	PSIP1	603620	NA
NA	NA	NA	9	BNC2	608669	NA
NA	NA	NA	9	CNTLN	611870	NA
NA	NA	NA	9	SH3GL2	604465	NA
NA	NA	NA	9	ADAMTSL1	609198	NA
Alzheimer disease-11	None	609790	9	AD11	609790	between D9S157 and D9S259
NA	NA	NA	9	FAM154A,SAXO1	616292	NA
NA	NA	NA	9	FIP1L1,RRAGA	612194	NA
NA	NA	NA	9	HAUS6,DGT6	613433	NA
NA	NA	NA	9	SCARNA8	615646	NA
NA	NA	NA	9	PLIN2	103195	NA
NA	NA	NA	9	RPS6	180460	NA
NA	NA	NA	9	ACER2	613492	NA
NA	NA	NA	9	SLC24A2	609838	NA
Aneurysm, familial abdominal 3	None	611891	9	AAA3	611891	associated with rs10757278
Aneurysm, intracranial berry, 6	None	611892	9	ANIB6	611892	associated with rs10757278
Basal cell carcinoma, susceptibility to, 5	None	613062	9	BCC5	613062	associated with rs2151280
Coronary heart disease, susceptibility to, 8	None	611139	9	CHDS8	611139	strongest linkage with dbSNP rs1333049
Glioma susceptibility 5	None	613030	9	GLM5	613030	associated with rs4977756
Trichoepithelioma, multiple familial, 2	None	612099	9	TNMD,MFT2	612099	max lod at D9S171
NA	NA	NA	9	MLLT3	159558	fuses with ALL1
NA	NA	NA	9	FOCAD	614606	NA
NA	NA	NA	9	HACD4	615941	NA
NA	NA	NA	9	IFNB1	147640	distal to IFL; ?9p23-p22; IFF duplicate in some
NA	NA	NA	9	IFNW1	147553	pseudogene IFNWP2; interspersed with IFNA
NA	NA	NA	9	IFNA21	147584	NA
NA	NA	NA	9	IFNA4	147564	NA
NA	NA	NA	9	IFNA7	147567	NA
NA	NA	NA	9	IFNA10	147577	NA
NA	NA	NA	9	IFNA16	147580	NA
NA	NA	NA	9	IFNA17	147583	NA
NA	NA	NA	9	IFNA14	147579	NA
NA	NA	NA	9	IFNA5	147565	NA
NA	NA	NA	9	KLHL9	611201	NA
NA	NA	NA	9	IFNA6	147566	NA
NA	NA	NA	9	IFNA1	147578	NA
NA	NA	NA	9	IFNA2	147562	NA
NA	NA	NA	9	IFNA8	147568	NA
Interferon, alpha, deficiency	None	NA	9	IFNA1	147660	very close to IFF by Fd, LD; 15-30 genes
NA	NA	NA	9	MIR31HG	616356	NA
NA	NA	NA	9	IFNT1,IFNE,INFE1	615223	NA
NA	NA	NA	9	MIR31	612155	NA
Diaphyseal medullary stenosis with malignant fibrous histiocytoma	Autosomal dominant	112250	9	MTAP,DMSMFH	156540	NA
Melanoma, cutaneous malignant, 2	Autosomal dominant	155601	9	CDKN2A,P16	600160	NA
Pancreatic cancer/melanoma syndrome	Autosomal dominant	606719	9	CDKN2A,P16	600160	NA
Orolaryngeal cancer, multiple	None	NA	9	CDKN2A,P16	600160	NA
Melanoma and neural system tumor syndrome	Autosomal dominant	155755	9	CDKN2A,P16	600160	NA
NA	NA	NA	9	CDKN2B-AS1	613149	NA
NA	NA	NA	9	CDKN2B	600431	tandem with MTS1
NA	NA	NA	9	DMRTA1,DMRT4	614803	NA
NA	NA	NA	9	HELN1,HUB,ELAVL2	601673	NA
NA	NA	NA	9	TSG9,TUSC1	610529	NA
NA	NA	NA	9	LNPEP,PLAA	603873	NA
NA	NA	NA	9	IFT74	608040	NA
Venous malformations, multiple cutaneous and mucosal	Autosomal dominant	600195	9	TEK	600221	NA
NA	NA	NA	9	IFNK	615326	NA
Frontotemporal dementia and/or amyotrophic lateral sclerosis 1	Autosomal dominant	105550	9	FTDALS1,FTDALS,ALSFTD,C9orf72	614260	NA
NA	NA	NA	9	LINGO2	609793	NA
NA	NA	NA	9	MIR873	616137	NA
NA	NA	NA	9	ACO1	100880	NA
Singleton-Merten syndrome 2	Autosomal dominant	616298	9	DDX58,RIGI,SGMRT2	609631	NA
Retinitis pigmentosa 31	None	609923	9	P53BP3,TOPORS	609507	NA
Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	Autosomal recessive	208920	9	APTX	606350	NA
Congenital disorder of glycosylation, type IId	Autosomal recessive	607091	9	B4GALT1,MYL4,GTB,CDG2D	137060	NA
Preeclampsia/eclampsia 3	None	609403	9	PEE3	609403	NA
NA	NA	NA	9	SPINK4,PEC60	613929	NA
NA	NA	NA	9	BAG1	601497	NA
NA	NA	NA	9	CHMP5	610900	NA
NA	NA	NA	9	NFX1	603255	NA
Glycerol quantitative trait locus	Autosomal recessive	614411	9	AQP7,GLYCQTL	602974	NA
Blood group GIL	None	607457	9	AQP3	600170	incorrectly mapped to chr.7
NA	NA	NA	9	NOL6,NRAP	611532	NA
NA	NA	NA	9	PTENP1	613531	NA
NA	NA	NA	9	PRSS3,T9	613578	NA
NA	NA	NA	9	UBE2R2	612506	NA
NA	NA	NA	9	UBAP1	609787	NA
NA	NA	NA	9	KIF24	613747	NA
NA	NA	NA	9	NUDT2	602852	NA
Ciliary dyskinesia, primary, 1, with or without situs inversus	Autosomal recessive	244400	9	DNAI1,ICS,DNAAF3	604366	NA
NA	NA	NA	9	CNTFR	118946	NA
NA	NA	NA	9	DCTN3,DCTN22	607387	NA
?Spinal muscular atrophy, distal, autosomal recessive, 2	Autosomal recessive	605726	9	ALS16,DSMA2,SIGMAR1,SRBP	601978	mutation identified in 1 ALS16 family and 1 DSMA2 family
?Amyotrophic lateral sclerosis 16, juvenile	Autosomal recessive	614373	9	ALS16,DSMA2,SIGMAR1,SRBP	601978	mutation identified in 1 ALS16 family and 1 DSMA2 family
Galactosemia	Autosomal recessive	230400	9	GALT	606999	NA
Craniosynostosis and dental anomalies	Autosomal recessive	614188	9	IL11RA,CRSDA	600939	NA
NA	NA	NA	9	CCL27	604833	NA
NA	NA	NA	9	MIP3B,CCL19	602227	NA
NA	NA	NA	9	CCL21	602737	NA
NA	NA	NA	9	HSC40,KIAA1045,DNAJB5	611328	NA
Amyotrophic lateral sclerosis 14, with or without frontotemporal dementia	None	613954	9	VCP,ALS14,IBMPFD1,CMT2Y	601023	NA
Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia 1	Autosomal dominant	167320	9	VCP,ALS14,IBMPFD1,CMT2Y	601023	NA
Charcot-Marie-Tooth disease, type 2Y	Autosomal dominant	616687	9	VCP,ALS14,IBMPFD1,CMT2Y	601023	NA
